base,source,feature,steerage,persona,question,mean_score,stddev_score,score,text
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.3,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.3,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,0,6.999993731234299,0.003605436038800097,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,1,6.999995509755178,0.002784992187247449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,2,6.999993928496924,0.004317838697033856,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,3,6.999964186055715,0.010483189744614648,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,5,5.529696525694112,2.580128980225546,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,8,6.999961594155459,0.008480610682050688,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,9,6.999999127865702,0.0017472942635751694,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,11,6.999995851891304,0.0028032904127795965,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,13,6.999978397521996,0.009097905203061174,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,21,6.999631593887355,0.04185556476678079,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,23,6.975493379773474,0.3821785880588093,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,27,6.904084929250557,0.7508370184534199,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,29,1.0004514425477058,0.0519938269962505,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,30,6.999996749574593,0.0032985984147660993,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,31,6.999831655894773,0.03155124049821075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,32,1.010350978658191,0.24851396417507124,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.2,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,1,6.999995509755178,0.002784992187247449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,5,5.529696525694112,2.580128980225546,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,8,6.999961957759287,0.008276608348328081,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,9,6.999999087179158,0.0017513143352401073,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,11,6.999995851891304,0.002803290412779597,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,13,6.999978397521996,0.009097905203061174,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,18,6.999997490416481,0.002355039224304146,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,21,6.995650846197645,0.16016056416638452,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,23,6.997052356922242,0.13262399483626142,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,27,6.904084929250557,0.7508370184534199,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,29,1.0004514425477058,0.0519938269962505,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,30,6.999996749574593,0.0032985984147660993,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,31,6.999831655894773,0.03155124049821075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,32,1.0322607827610313,0.43709484752590594,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,37,6.999928835845982,0.011322780279557012,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,-0.1,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,1,6.999995509755178,0.002784992187247449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,5,5.529696525694112,2.580128980225546,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,8,6.999961957759287,0.008276608348328081,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,9,6.999999087179158,0.0017513143352401073,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,11,6.999995851891304,0.0028032904127795965,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,12,6.999991793407811,0.0036346020552281,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,13,6.999981764057135,0.008510073056465256,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,16,6.999997114254169,0.003371482938958795,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,18,6.999995535602109,0.003363610903339006,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,21,6.996144184021155,0.15064675521358112,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,23,6.975493379773474,0.3821785880588093,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,24,6.9999960161402335,0.003255096776244533,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,27,6.904084929250557,0.7508370184534199,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,29,1.0001307545553713,0.027941905592856957,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,30,6.999996749574593,0.0032985984147660993,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,31,6.999831655894773,0.03155124049821075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,32,1.010350978658191,0.24851396417507124,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.0,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,1,6.999995509755178,0.002784992187247449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,2,6.999985412709112,0.005921115373729019,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,5,5.529696525694112,2.580128980225546,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,8,6.999961957759287,0.008276608348328081,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,9,6.999999087179158,0.0017513143352401073,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,11,6.999992290761618,0.0038167537349949785,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,13,6.999991236734748,0.005426830427408246,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,17,6.915128010661037,0.7068201030048438,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,18,6.99999367109387,0.0035578912654920286,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,19,6.9999809432451245,0.007133008130280449,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,20,6.999819927119651,0.031775761942751696,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,21,6.998999923425508,0.072571025289602,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,22,6.999993359262974,0.004937623817851826,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,23,6.983139128418376,0.3172392934984671,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,25,6.999988515338167,0.00514719174475748,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,26,6.999860179100776,0.028062792845950934,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,27,6.801111991212043,1.0731102544327271,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,29,1.0004514425477058,0.0519938269962505,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,30,6.999996749574593,0.0032985984147660993,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,31,6.999831655894773,0.03155124049821075,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,32,1.010350978658191,0.24851396417507124,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,33,6.99999634570474,0.002900339028263057,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,34,6.999988303178942,0.0066929642137547206,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,35,6.999791919712224,0.0339447029217419,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,36,1.0000054961878846,0.005511846294412762,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,37,6.999934567275078,0.009820598923948426,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.1,,38,1.0012295495252483,0.08579438711799747,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,0,6.999983463325785,0.004935080661939871,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,1,6.9999955082952106,0.00278789876692653,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,2,6.999990523603612,0.005271974353802492,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,3,6.99997256714235,0.006840571355740324,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,4,6.999953627366944,0.008003351325563495,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,5,6.714853511383073,1.2750818229111873,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,6,6.999863086108482,0.022344123311978038,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,7,6.999949254011506,0.00981860811843588,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,8,6.999967185291404,0.00751460573684936,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,9,6.999999087179158,0.0017513143352401073,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,10,6.999976836293887,0.005502648063734855,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,11,6.999995851891304,0.0028032904127795965,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,12,6.999991910899043,0.003588986535766927,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,13,6.999977383102377,0.008141566743926468,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,14,1.0000034976157066,0.004382806935940452,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,15,6.999994221885788,0.003826341548275564,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,16,6.999996527694736,0.0034839743547249126,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,17,6.915128010661037,0.7068201030048438,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,18,6.999993433203188,0.0037902148373697986,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,19,6.999989536076197,0.004581119848779662,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,20,6.9999354742397655,0.01834407699510579,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,21,6.999631593887355,0.04185556476678079,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,22,6.999994717243052,0.0042166153134989715,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,23,6.990966757670257,0.2323896339735238,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,24,6.999996250114695,0.0030085942731298983,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,25,6.999966217570762,0.0076883007073260835,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,26,6.9999608107195606,0.014290142755726608,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,27,6.904084929250557,0.7508370184534199,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,28,6.982616098094715,0.26723333357804374,7,7
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,29,1.0004514425477058,0.0519938269962505,1,1
meta-llama/Llama-3.3-70B-Instruct,GGB_inverted,Expressions of willingness to help or assist others,0.2,,30,6.999996749574593,0.0032985984147660993,7,7
